"Index","Success","DurationMs","Status","Error"
"11","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"12","False","21",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"13","False","57",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"14","False","28",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"15","False","21",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"16","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"17","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"18","False","21",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"19","False","21",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"20","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"21","False","16",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"22","False","16",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"23","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"24","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"25","False","23",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"26","False","17",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"27","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"28","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"29","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"30","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"31","False","23",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"32","False","19",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"33","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"34","False","21",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"35","False","19",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"36","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"37","False","19",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"38","False","19",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"39","False","17",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"40","False","16",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"41","False","20",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
"42","False","18",,"Invoke-RestMethod : {""error"":""invalid input syntax for type integer: 
\""synthetic-user\""""}
At E:\student\DIENTOANDAMMAY\DOAN\scripts\synthetic-payment-test.ps1:41 char:17
+ ...     $resp = Invoke-RestMethod -Uri $Url -Method Post -Headers $header ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : InvalidOperation: (System.Net.HttpWebRequest:HttpWe 
   bRequest) [Invoke-RestMethod], WebException
    + FullyQualifiedErrorId : WebCmdletWebResponseException,Microsoft.PowerShell. 
   Commands.InvokeRestMethodCommand"
