"Index","Success","DurationMs","Status","Error"
"23","True","11","{""id"":20174,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""15373.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.438Z"",""updated_at"":""2026-01-22T10:28:55.438Z""}",
"24","True","7","{""id"":20175,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6956.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.454Z"",""updated_at"":""2026-01-22T10:28:55.454Z""}",
"25","True","10","{""id"":20176,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""13005.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.468Z"",""updated_at"":""2026-01-22T10:28:55.468Z""}",
"26","True","9","{""id"":20177,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""3198.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.481Z"",""updated_at"":""2026-01-22T10:28:55.481Z""}",
"27","True","9","{""id"":20178,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9283.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.496Z"",""updated_at"":""2026-01-22T10:28:55.496Z""}",
"28","True","9","{""id"":20179,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""1743.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.508Z"",""updated_at"":""2026-01-22T10:28:55.508Z""}",
"29","True","8","{""id"":20180,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""12487.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.521Z"",""updated_at"":""2026-01-22T10:28:55.521Z""}",
"30","True","11","{""id"":20181,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6212.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.536Z"",""updated_at"":""2026-01-22T10:28:55.536Z""}",
"31","True","8","{""id"":20182,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9541.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.550Z"",""updated_at"":""2026-01-22T10:28:55.550Z""}",
"32","True","11","{""id"":20183,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9255.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.564Z"",""updated_at"":""2026-01-22T10:28:55.564Z""}",
"33","True","6","{""id"":20184,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""15404.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.578Z"",""updated_at"":""2026-01-22T10:28:55.578Z""}",
"34","True","6","{""id"":20185,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""18807.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.587Z"",""updated_at"":""2026-01-22T10:28:55.587Z""}",
"35","True","42","{""id"":20186,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6296.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.598Z"",""updated_at"":""2026-01-22T10:28:55.598Z""}",
"36","True","8","{""id"":20187,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""19298.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.678Z"",""updated_at"":""2026-01-22T10:28:55.678Z""}",
"37","True","7","{""id"":20188,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""12432.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.688Z"",""updated_at"":""2026-01-22T10:28:55.688Z""}",
"38","True","16","{""id"":20189,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""13215.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.713Z"",""updated_at"":""2026-01-22T10:28:55.713Z""}",
"39","True","10","{""id"":20190,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""12901.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.731Z"",""updated_at"":""2026-01-22T10:28:55.731Z""}",
"40","True","10","{""id"":20191,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""19931.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.742Z"",""updated_at"":""2026-01-22T10:28:55.742Z""}",
"41","True","14","{""id"":20192,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""517.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.755Z"",""updated_at"":""2026-01-22T10:28:55.755Z""}",
"42","True","9","{""id"":20193,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""3248.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.772Z"",""updated_at"":""2026-01-22T10:28:55.772Z""}",
"43","True","11","{""id"":20194,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""1159.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.786Z"",""updated_at"":""2026-01-22T10:28:55.786Z""}",
"44","True","7","{""id"":20195,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6723.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.799Z"",""updated_at"":""2026-01-22T10:28:55.799Z""}",
"45","True","9","{""id"":20196,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""14898.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.810Z"",""updated_at"":""2026-01-22T10:28:55.810Z""}",
"46","True","9","{""id"":20197,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""11472.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.823Z"",""updated_at"":""2026-01-22T10:28:55.823Z""}",
"47","True","7","{""id"":20198,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9915.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.835Z"",""updated_at"":""2026-01-22T10:28:55.835Z""}",
"48","True","11","{""id"":20199,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""16798.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.847Z"",""updated_at"":""2026-01-22T10:28:55.847Z""}",
"49","True","8","{""id"":20200,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""3711.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.861Z"",""updated_at"":""2026-01-22T10:28:55.861Z""}",
"50","True","7","{""id"":20201,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""13982.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.871Z"",""updated_at"":""2026-01-22T10:28:55.871Z""}",
"51","True","8","{""id"":20202,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""4936.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.883Z"",""updated_at"":""2026-01-22T10:28:55.883Z""}",
"52","True","7","{""id"":20203,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""10192.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.896Z"",""updated_at"":""2026-01-22T10:28:55.896Z""}",
"53","True","14","{""id"":20204,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""8483.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.908Z"",""updated_at"":""2026-01-22T10:28:55.908Z""}",
"54","True","10","{""id"":20205,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6663.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.926Z"",""updated_at"":""2026-01-22T10:28:55.926Z""}",
"55","True","7","{""id"":20206,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9710.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.936Z"",""updated_at"":""2026-01-22T10:28:55.936Z""}",
"56","True","16","{""id"":20207,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""14870.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.955Z"",""updated_at"":""2026-01-22T10:28:55.955Z""}",
"57","True","6","{""id"":20208,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""10147.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.966Z"",""updated_at"":""2026-01-22T10:28:55.966Z""}",
"58","True","12","{""id"":20209,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""12281.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.978Z"",""updated_at"":""2026-01-22T10:28:55.978Z""}",
"59","True","7","{""id"":20210,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""14866.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:55.991Z"",""updated_at"":""2026-01-22T10:28:55.991Z""}",
"60","True","7","{""id"":20211,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""4644.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.001Z"",""updated_at"":""2026-01-22T10:28:56.001Z""}",
"61","True","9","{""id"":20212,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""10291.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.013Z"",""updated_at"":""2026-01-22T10:28:56.013Z""}",
"62","True","7","{""id"":20213,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""7463.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.025Z"",""updated_at"":""2026-01-22T10:28:56.025Z""}",
"63","True","6","{""id"":20214,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""11904.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.034Z"",""updated_at"":""2026-01-22T10:28:56.034Z""}",
"64","True","8","{""id"":20215,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9331.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.044Z"",""updated_at"":""2026-01-22T10:28:56.044Z""}",
"65","True","8","{""id"":20216,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9884.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.054Z"",""updated_at"":""2026-01-22T10:28:56.054Z""}",
"66","True","6","{""id"":20217,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6911.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.065Z"",""updated_at"":""2026-01-22T10:28:56.065Z""}",
"67","True","8","{""id"":20218,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6713.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.076Z"",""updated_at"":""2026-01-22T10:28:56.076Z""}",
"68","True","7","{""id"":20219,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""14575.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.085Z"",""updated_at"":""2026-01-22T10:28:56.085Z""}",
"69","True","8","{""id"":20220,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""11632.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.095Z"",""updated_at"":""2026-01-22T10:28:56.095Z""}",
"70","True","11","{""id"":20221,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""1946.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.107Z"",""updated_at"":""2026-01-22T10:28:56.107Z""}",
"71","True","7","{""id"":20222,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""18867.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.121Z"",""updated_at"":""2026-01-22T10:28:56.121Z""}",
"72","True","7","{""id"":20223,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""7631.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.132Z"",""updated_at"":""2026-01-22T10:28:56.132Z""}",
"73","True","11","{""id"":20224,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""7480.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.143Z"",""updated_at"":""2026-01-22T10:28:56.143Z""}",
"74","True","9","{""id"":20225,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""7195.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.157Z"",""updated_at"":""2026-01-22T10:28:56.157Z""}",
"75","True","6","{""id"":20226,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""14266.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.167Z"",""updated_at"":""2026-01-22T10:28:56.167Z""}",
"76","True","9","{""id"":20227,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""10531.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.178Z"",""updated_at"":""2026-01-22T10:28:56.178Z""}",
"77","True","10","{""id"":20228,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""12313.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.193Z"",""updated_at"":""2026-01-22T10:28:56.193Z""}",
"78","True","6","{""id"":20229,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6885.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.202Z"",""updated_at"":""2026-01-22T10:28:56.202Z""}",
"79","True","7","{""id"":20230,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""9367.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.215Z"",""updated_at"":""2026-01-22T10:28:56.215Z""}",
"80","True","8","{""id"":20231,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""17735.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.226Z"",""updated_at"":""2026-01-22T10:28:56.226Z""}",
"81","True","6","{""id"":20232,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6043.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.235Z"",""updated_at"":""2026-01-22T10:28:56.235Z""}",
"82","True","8","{""id"":20233,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""19973.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.248Z"",""updated_at"":""2026-01-22T10:28:56.248Z""}",
"83","True","8","{""id"":20234,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""7629.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.260Z"",""updated_at"":""2026-01-22T10:28:56.260Z""}",
"84","True","7","{""id"":20235,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""15167.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.269Z"",""updated_at"":""2026-01-22T10:28:56.269Z""}",
"85","True","11","{""id"":20236,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""10443.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.282Z"",""updated_at"":""2026-01-22T10:28:56.282Z""}",
"86","True","6","{""id"":20237,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""3907.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.295Z"",""updated_at"":""2026-01-22T10:28:56.295Z""}",
"87","True","8","{""id"":20238,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""15290.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.303Z"",""updated_at"":""2026-01-22T10:28:56.303Z""}",
"88","True","7","{""id"":20239,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6462.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.315Z"",""updated_at"":""2026-01-22T10:28:56.315Z""}",
"89","True","6","{""id"":20240,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""5951.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.325Z"",""updated_at"":""2026-01-22T10:28:56.325Z""}",
"90","True","7","{""id"":20241,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""19007.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.334Z"",""updated_at"":""2026-01-22T10:28:56.334Z""}",
"91","True","6","{""id"":20242,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""11530.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.345Z"",""updated_at"":""2026-01-22T10:28:56.345Z""}",
"92","True","8","{""id"":20243,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""19806.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.354Z"",""updated_at"":""2026-01-22T10:28:56.354Z""}",
"93","True","6","{""id"":20244,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""8300.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.364Z"",""updated_at"":""2026-01-22T10:28:56.364Z""}",
"94","True","8","{""id"":20245,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""6158.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.375Z"",""updated_at"":""2026-01-22T10:28:56.375Z""}",
"95","True","9","{""id"":20246,""trip_id"":1,""user_id"":1,""driver_id"":null,""amount"":""5013.00"",""currency"":""VND"",""status"":""pending"",""payment_method"":""card"",""transaction_id"":null,""created_at"":""2026-01-22T10:28:56.385Z"",""updated_at"":""2026-01-22T10:28:56.385Z""}",
